FID_Alabam,MatchType,NumMatch,PrecinctNu,Precinct,Address,City,Zip,County,State,FLD_ZONE,ZONE_SUBTY,polling_place_id,longitude,latitude
627,ExactMatch,Exact,5,Patsburg Depot Building�,5597 Petrey Hwy,Luverne,36049,Crenshaw,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0314,-86.22878864000003,31.788065920000022
852,KnownAlternateName,Exact,6,Troy Adams Armory,202 George Wallace Drive,Troy,36081,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0315,-85.94902065999999,31.80189650000004
863,ExactMatch,Rooftop,21,Pike County Courthouse,120 West Church Street,Troy,36081,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0316,-85.97344208000003,31.80726623999998
864,ExactMatch,Rooftop,22,First Baptist Church,200 W College Street,Troy,36081,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0317,-85.97348785,31.809803009999996
866,DirectionPrefixRemoved,Exact,25,Rural Home - County Building,9453 South Highway 29,Goshen,36035,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0318,-86.13932118999999,31.81113678000004
856,ExactMatch,Rooftop,12,Banks Voting Center #1,82 West Troy Street,Banks,36005,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0319,-85.84340667999997,31.81622887000001
869,ExactMatch,Rooftop,30,Banks Voting Center #2,82 West Troy Street,Banks,36005,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0320,-85.84340667999997,31.81622887000001
625,ExactMatch,Exact,3,Petrey Community Center�,82 School House Circle,Luverne,36049,Crenshaw,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0321,-86.20749999999995,31.851
867,ExactMatch,Rooftop,26,Antioch Church of Christ,5131 County Road 1101,Troy,36079,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0322,-86.08042907999996,31.875782010000023
853,ExactMatch,Rooftop,8,Ebenezer Voting Center #1,4272 AL Hwy 223,Troy,36081,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0323,-85.82907867000002,31.88039017000001
871,ExactMatch,Rooftop,32,Ebenezer Voting Center #2,4272 AL Hwy 223,Troy,36081,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0324,-85.82907867000002,31.88039017000001
851,ExactMatch,Rooftop,5,Dunn's Voting Center #1,4162 County Road 7708,Troy,36081,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0325,-85.94403076000005,31.88780402999997
868,ExactMatch,Rooftop,28,Dunn's Voting Center #2,4162 County Road 7708,Troy,36081,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0326,-85.94403076000005,31.88780402999997
848,KnownAlternateName,Exact,141.005,Sandy Ridge Community Center,6423 US Highway 31,Letohatchee,36047,Lowndes,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0327,-86.45179999999999,32.02520319000001
846,DirectionSuffixRemoved,Exact,"00081.004, 00081.005, 00101.004, 00101.005",Lily Baptist Church,7235 State Highway 97 South,Letohatchee,36047,Lowndes,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0328,-86.47300877999996,32.11787645000001
325,ExactMatch,Exact,210,Pintlala Fire Department,250 Federal Rd.,Hope Hull,36043,Montgomery,Alabama,AE,FLOODWAY,0329,-86.38694645000001,32.17635431999996
844,ExactMatch,Approx,"00041.001, 00041.003, 00041.005",Mosses Town Hall,1 Mosses Park Circle,Mosses,36040,Lowndes,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0330,-86.67209999999997,32.18259999999999
845,DirectionSuffixRemoved,Exact,"00061.0001, 00061.003, 00061.005",Hayneville Courthouse Annex,205 Tuskeena Street East,Hayneville,36040,Lowndes,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0331,-86.58420714,32.18420000000003
347,ExactMatch,Rooftop,502,Snowdoun Volunteer Fire Department,219 Hobbie Rd.,Montgomery,36105,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0332,-86.29187011999996,32.24235915999999
324,ExactMatch,Rooftop,209,First Southern Baptist Church,1125 Wasden Rd.,Hope Hull,36043,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0333,-86.38977050999999,32.257884980000036
320,ExactMatch,Rooftop,205,Southlawn Baptist Church,5340 Mobile Hwy.,Montgomery,36108,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0334,-86.35089874,32.298767090000005
321,ExactMatch,Rooftop,206,C. Thomas Ventures / Event Center,3360 Selma Hwy.,Montgomery,36108,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0335,-86.38169861000003,32.30923462000003
319,ExactMatch,Rooftop,204,AFED Conference Center,150 E. Fleming Rd.,Montgomery,36105,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0336,-86.30213164999999,32.32212448000002
316,ExactMatch,Rooftop,201,St. Paul AME Church,706 E. Patton Ave.,Montgomery,36111,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0337,-86.29456329000003,32.33313370000001
317,ExactMatch,Rooftop,202,Beulah Baptist Church,3703 Rosa L. Parks Ave.,Montgomery,36105,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0338,-86.31581116000002,32.33817673000001
333,ExactMatch,Rooftop,401,St. James Baptist Church,3424 S. Court St.,Montgomery,36105,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0339,-86.30905151000002,32.34590912000003
326,ExactMatch,Rooftop,211,Rufus Lewis Library,3095 Mobile Hwy.,Montgomery,36108,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0340,-86.33810425,32.34717177999997
318,ExactMatch,Rooftop,203,Hayneville Road Community Center,3315 Hayneville Rd.,Montgomery,36108,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0341,-86.35552216,32.34832381999998
323,ExactMatch,Rooftop,208,Stonetank Antioch Baptist Church / Fellowship Hall,6515 Old Selma Rd.,Montgomery,36108,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0342,-86.45275116,32.350418089999984
309,ExactMatch,Rooftop,101,Drum Theater / Huntingdon College,1125 E. Fairview Ave.,Montgomery,36106,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0343,-86.28971100000001,32.35274505999996
334,ExactMatch,Rooftop,402,McIntyre Community Center,1240 Hugh St.,Montgomery,36108,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0344,-86.33204650999998,32.35980987999999
335,ExactMatch,Rooftop,403,Cleveland Ave. YMCA,1201 Rosa L. Parks Ave.,Montgomery,36108,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0345,-86.31629181000001,32.36057280999997
336,ExactMatch,Rooftop,404,Alabama State University / Acadome,1595 Robert C. Hatch Dr.,Montgomery,36106,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0346,-86.293396,32.36199187999997
337,DirectionPrefixRemoved,Exact,405,Houston Hills Community Center,207 N. Hall St.,Montgomery,36104,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0347,-86.29159999999999,32.37740000000004
348,ExactMatch,Approx,503,Lapine Baptist Church,164 Webster St.,Lapine,36046,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0348,-86.35360000000004,32.380000000000045
339,ExactMatch,Exact,407,"Hilton L. ""Tracy"" Larkin Community Center",814 Claremont Ave.,Montgomery,36107,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0349,-86.27848471,32.38995916000002
322,ExactMatch,Exact,207,Hunter Station Community Center,20 Melton St.,Montgomery,36108,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0350,-86.39179999999996,32.39174204000001
338,ExactMatch,Rooftop,406,Newtown Community Center,1765 N. Decatur St.,Montgomery,36104,Montgomery,Alabama,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0351,-86.29542541999996,32.39638138
340,ExactMatch,Rooftop,408,Highland Gardens Community Center,2805 Willena Ave.,Montgomery,36107,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0352,-86.27957915999995,32.399444579999965
341,KnownAlternateName,Exact,409,Chisholm Community Center,545 Vandiver Blvd.,Montgomery,36110,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0353,-86.27910000000001,32.41759999999997
342,ExactMatch,Approx,410,Sheridan Heights Community Center,3501 Faro Dr.,Montgomery,36110,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0354,-86.28440000000005,32.43419999999998
343,ExactMatch,Rooftop,411,Union Academy Baptist Church,4748 Lower Wetumpka Rd.,Montgomery,36110,Montgomery,Alabama,AE,,0355,-86.26647186000001,32.44190216
849,ExactMatch,Rooftop,3,China Grove - County Building,3528 County Road 7702,Troy,36081,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0356,-85.94548798,32.02941132000003
352,KnownAlternateName,Exact,507,Dublin Fire Station,8898 State Hwy. 94,Ramer,36069,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0357,-86.16610000000003,32.037400000000034
349,KnownAlternateName,Exact,504,Ramer Public Library,5444 State Hwy. 94,Ramer,36069,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0358,-86.21654673000002,32.052133980000015
353,ExactMatch,Exact,508,Pine Level Fire Station,393 Moore Rd.,Ramer,36069,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0359,-86.06099999999999,32.06477296000003
351,ExactMatch,Approx,506,Davis Crossroads Fire Station,6475 Mt. Zion Road,Ramer,36069,Montgomery,Alabama,A,,0360,-86.1767,32.13799999999997
415,KnownAlternateName,Exact,81.01,Fitzpatrick,9545 Highway 110,Fitzpatrick,36029,Bullock,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0361,-85.88457691999999,32.20841064000003
350,ExactMatch,Rooftop,505,Essence Studio & Events Center (temp. location),5085 Virginia Loop Rd.,Montgomery,36116,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0362,-86.23854828000002,32.29640960999999
314,ExactMatch,Rooftop,106,City of Refuge Church,3820 Woodley Rd.,Montgomery,36116,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0363,-86.25377654999996,32.30848312000003
354,ExactMatch,Exact,509,Woodland United Methodist Church,4428 Wallahatchie Rd.,Pike Road,36064,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0364,-86.04739999999995,32.31000000000003
315,ExactMatch,Rooftop,107,"Trenholm State (Patterson Campus, Bldg. D)",3920 Troy Highway,Montgomery,36116,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0365,-86.24079131999999,32.32452393000004
312,ExactMatch,Rooftop,104,Whitfield Methodist Church,2673 Fisk Rd.,Montgomery,36111,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0366,-86.26101685000003,32.332305909999995
313,ExactMatch,Rooftop,105,Aldersgate Methodist Church,6610 Vaughn Rd.,Montgomery,36116,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0367,-86.20451355000003,32.33990478999999
357,ExactMatch,Exact,512,St. James United Methodist Church,9045 Vaughn Rd.,Montgomery,36117,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0368,-86.12441122000001,32.34152959000004
310,ExactMatch,Rooftop,102,Vaughn Park Church of Christ,3800 Vaughn Rd.,Montgomery,36106,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0369,-86.24391173999997,32.34976578000001
311,ExactMatch,Exact,103,Montgomery Museum of Fine Arts,1 Museum Dr.,Montgomery,36117,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0370,-86.20870000000004,32.35269999999996
346,ExactMatch,Rooftop,501,First Christian Church,1705 Taylor Rd.,Montgomery,36117,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0371,-86.17120360999998,32.353286740000016
355,ExactMatch,Exact,510,Pike Road High School at Georgia Washington,696 Georgia Washington Rd.,Pike Road,36064,Montgomery,Alabama,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0372,-86.10149999999997,32.35437857000002
356,ExactMatch,Rooftop,511,AUM - Outreach Center,75 Technacenter Dr.,Montgomery,36117,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0373,-86.12989043999995,32.369251250000026
875,DirectionSuffixRemoved,Exact,6-Mar,D-3 Vol Fire Dept,10365 Hwy 80 West,Shorter,36075,Macon,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0374,-85.84139780000002,32.37480000000003
328,ExactMatch,Rooftop,302,Eastern Hills Baptist Church,3604 Pleasant Ridge Rd.,Montgomery,36109,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0375,-86.25603485000002,32.37839126999999
331,ExactMatch,Rooftop,305,Frazer United Methodist Church,6000 Atlanta Hwy.,Montgomery,36117,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0376,-86.19712067000003,32.381427759999966
329,ExactMatch,Rooftop,303,Eastmont Baptist Church,4505 Atlanta Hwy.,Montgomery,36109,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0377,-86.22757720999999,32.38286208999998
327,ExactMatch,Rooftop,301,Dalraida Church of Christ,3740 Atlanta Hwy.,Montgomery,36109,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0378,-86.25068665,32.38306045999996
876,ExactMatch,Approx,7-Mar,Prairie Farms Rec Center,45 Tysonville Road,Shorter,36075,Macon,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0379,-85.99469999999997,32.386700000000005
332,KnownAlternateName,Exact,306,Eastdale Baptist Church,400 Burbank Dr.,Montgomery,36117,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0380,-86.19840000000002,32.39000000000002
345,ExactMatch,Rooftop,413,Passion Church - Montgomery,6825 Wares Ferry Rd.,Montgomery,36117,Montgomery,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0381,-86.18080901999998,32.40631484999998
330,ExactMatch,Rooftop,304,Lagoon Park - Pete Peterson Lodge,2635 Gunter Park Dr. E.,Montgomery,36109,Montgomery,Alabama,AE,,0382,-86.22518921000002,32.415882110000034
344,ExactMatch,Rooftop,412,Union Chapel AME Church,3100 Old Wetumpka Hwy.,Montgomery,36110,Montgomery,Alabama,AE,,0383,-86.22198486000002,32.42712402
931,ExactMatch,Approx,,Finchburg/Wainwright Fire Station,101 Firehouse rd,Tallassee,36078,Monroe,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0384,-85.82879999999996,32.50159999999999
364,ExactMatch,Approx,Beat 8 Box 1:,Midland City,11740 Co. Rd. 59,Midland City,36350,Dale,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0385,-85.51249999999997,31.39709999999997
764,ExactMatch,Exact,11,Haleburg,1396 Main Street,Columbia,36319,Henry,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0386,-85.13731131999998,31.40702264000003
765,ExactMatch,Exact,13,Newville,162 North Railroad Street,Newville,36353,Henry,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0387,-85.33738003999996,31.421450039999957
370,DirectionPrefixRemoved,Exact,Beat 14:,Ewell,2215 E. Hwy 27,Ozark,36360,Dale,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0388,-85.57633056999997,31.424365280000025
358,ExactMatch,Approx,Beat 1:,Ozark,320 E. College St.,Ozark,36360,Dale,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0389,-85.63880000000005,31.45619999999997
369,ExactMatch,Approx,Beat 13:,Bertha,4239 Co. Rd. 69,Newville,36353,Dale,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0390,-85.44699999999997,31.514199999999995
762,DirectionSuffixRemoved,Exact,6,Union,1804 State Highway 95 South,Shorterville,36373,Henry,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0391,-85.19095175999999,31.520127469999984
367,KnownAlternateName,Exact,Beat 11:,Skipperville,5088 Hwy 105,Skipperville,36374,Dale,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0392,-85.54887329000002,31.557585559999982
363,KnownAlternateName,Exact,Beat 7,Rocky Head,1991 Hwy 51,Ariton,36311,Dale,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0393,-85.76659274,31.56712257000002
368,ExactMatch,Approx,Beat 12:,Ariton,224 E. Main St.,Ariton,36311,Dale,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0394,-85.71610000000001,31.60049999999998
366,KnownAlternateName,Exact,Beat 10:,Clopton,13662 Hwy 105,Skipperville,36374,Dale,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0395,-85.42840213000004,31.61129572999998
850,ExactMatch,Rooftop,4,Hamilton Cross Roads,74 County Road 4435,Brundidge,36010,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0396,-85.80724335,31.64164733999996
382,ExactMatch,Exact,10A,Blue Springs City Hall,2751 Highway 10,Clio,36017,Barbour,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0397,-85.49130902999998,31.66094609999998
374,DirectionSuffixRemoved,Exact,2,Elamville VFD,4102 Highway 51 South,Ariton,36311,Barbour,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0398,-85.65720763999997,31.667617529999973
373,ExactMatch,Approx,1,Bakerhill Town Hall,1896 Highway 131,Baker Hill,36311,Barbour,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0399,-85.55319999999998,31.688099999999967
855,ExactMatch,Rooftop,11,Sweet Pilgrim Church,3046 County Road 4408,Brundidge,36010,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0400,-85.76918793000004,31.759813309999988
854,ExactMatch,Rooftop,10,Enon County Building,2155 County Road 6631,Banks,36005,Pike,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0401,-85.70112609999998,31.805574419999974
375,ExactMatch,Exact,"4, 5",Bevill Center,3223 South Eufaula Avenue,Eufaula,36027,Barbour,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0402,-85.16699513999995,31.842480550000044
376,ExactMatch,Approx,5,McCoo School,School Street,Eufaula,36027,Barbour,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0403,-85.14139999999998,31.88199999999998
378,ExactMatch,Exact,5,Eufaula Water Board,840 West Washington Street,Eufaula,36027,Barbour,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0404,-85.15693665000002,31.88819999999996
379,ExactMatch,Exact,5,Sanford Avenue Gym,422 Sanford Avenue,Eufaula,36027,Barbour,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0405,-85.15092667999996,31.897428679999976
377,KnownAlternateName,Exact,5,Fellowship Baptist Church,Highway 30,Eufaula,36027,Barbour,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0406,-85.15082170999997,31.91425065999997
380,ExactMatch,Exact,"5, 7",Eufaula Community Center,452 Lake Drive,Eufaula,36027,Barbour,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0407,-85.14157879000003,31.916999999999987
421,ExactMatch,Approx,14.01,Three Notch Precinct,28963 Highway 82,Midway,36053,Bullock,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0408,-85.29709999999997,32.01039999999999
414,KnownAlternateName,Exact,41.01,Aberfoil,14473 Highway 29,Union Springs,36089,Bullock,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0409,-85.68709999999996,32.06768737000002
381,ExactMatch,Exact,11,Springhill VFD,115 M P Comer Road,Eufaula,36027,Barbour,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0410,-85.32561139000002,32.07460331
417,ExactMatch,Exact,"0011.01, 0012.02","Town of Midway, Midway County",703 Old Troy Road,Midway,36053,Bullock,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0411,-85.52942223000001,32.07570432999997
419,ExactMatch,Exact,42.01,Sardis,4395 Highway 223,Union Springs,36089,Bullock,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0412,-85.76111348000005,32.09214033
418,ExactMatch,Approx,22.01,Peachburg,5583 Peachburg Road,Union Springs,36089,Bullock,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0413,-85.62509999999999,32.16260000000003
416,ExactMatch,Approx,21.01,Guerryton,26 Sparks Lane,Hurtsboro,36860,Bullock,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0414,-85.48240000000003,32.20510000000002
986,ExactMatch,Exact,5-Jul,Hurtsboro City Volunteer Fire Dept.,405 Daniel Street,Hurtsboro,36860,Russell,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0415,-85.41652314000002,32.24264628000004
985,ExactMatch,Exact,4-Jul,Hatchechubbee Volunteer Fire Dept,495 Blanding Road,Hatchechubbee,36858,Russell,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0416,-85.27505484000001,32.26922630999997
984,ExactMatch,Exact,3-Jul,Old Russell County Courthouse,5 Jackson Street,Seale,36875,Russell,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0417,-85.16886121999998,32.29790000000003
980,KnownAlternateName,Exact,2-May,Fort Mitchell Community Center,870 Hwy 165,Fort Mitchell,36856,Russell,Alabama,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0418,-85.01156372999996,32.30778025000004
874,ExactMatch,Exact,11-Feb,Tuskeegee Municipal Complex,101 Fonville St,Tuskegee,36083,Macon,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0419,-85.69349999999996,32.42199999999997
872,KnownAlternateName,Exact,4-Jan,"Margaret Murray Washington Hall, Tuskegee University Campus",1200 W. Montgomery Rd.,Tuskegee,36088,Macon,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0420,-85.70818943999998,32.429078890000014
981,ExactMatch,Exact,1-Jun,CVCC,2605 College Dr,Phenix City,36869,Russell,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0421,-85.02934516000003,32.429099999999984
420,DirectionPrefixRemoved,Exact,82.01,Thompson,437 W Railroad Avenue,Union Springs,36089,Bullock,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0422,-85.68888920000002,32.43031079999998
877,ExactMatch,Approx,8-Apr,Star Mindingall Water,3240 Franklin Road,Tuskegee,36088,Macon,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0423,-85.71940000000004,32.43289999999998
979,ExactMatch,Exact,1-May,Spencer Recreation Center,400 8th Avenue South,Phenix City,36869,Russell,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0424,-85.00250000000001,32.43880000000001
982,DirectionSuffixRemoved,Exact,2-Jun,Crawford Volunteer Fire Dept,6 Hwy 169 S,Phenix City,36869,Russell,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0425,-85.17905556999997,32.44904448999996
873,ExactMatch,Exact,3-Feb,Brownville Vol. Fire Department,350 Rogers Road,Tuskegee,36083,Macon,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0426,-85.49411777000003,32.45656907000002
976,ExactMatch,Approx,1-Mar,Central Activities Building,1500 14th Street,Phenix City,36867,Russell,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0427,-85.01239999999997,32.472799999999964
978,ExactMatch,Approx,1-Apr,Russell County Courthouse,501 14th Street,Phenix City,36867,Russell,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0428,-85.00080000000004,32.472899999999974
977,ExactMatch,Exact,2-Mar,National Guard Armonry,3614 South Railroad Street,Phenix City,36867,Russell,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0429,-85.02515444000004,32.483899879999996
975,ExactMatch,Exact,1-Jan,Roy Martin Center,1100 Airport Road,Phenix City,36867,Russell,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0430,-85.00140000000003,32.49969999999999
837,KnownAlternateName,Exact,Beat 9,Salem-Crawford Fire Dept #2,10801 AL Highway 169,Salem,36874,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0431,-85.23830475999996,32.50742192000004
841,ExactMatch,Approx,Beat 16,Glenwood School Gym,5801 Summerville Rd,Smiths Station,36877,Lee,Alabama,AREA NOT INCLUDED,,0432,-85.03019999999998,32.52179999999997
841,ExactMatch,Approx,Beat 16,Glenwood School Gym,5801 Summerville Rd,Smiths Station,36877,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0433,-85.03019999999998,32.52179999999997
839,ExactMatch,Exact,Beat 12,Smiths Station Senior Center,3172 Lee Road 242,Smiths Station,36877,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0434,-85.11759009000001,32.522231349999956
983,KnownAlternateName,Exact,3-Jun,Dixie Volunteer Fire Dept,15 Lamb Road,Opelika,36804,Russell,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0435,-85.26670051000004,32.527690400000004
840,ExactMatch,Exact,Beat 14,Smiths Jr High School Gym,1100 Lee Rd 298,Smiths Station,36877,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0436,-85.10059999999996,32.53769999999997
835,ExactMatch,Exact,Beat 7,Providence Baptist,2807 Lee Road 166,Opelika,36804,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0437,-85.34123422,32.55227826000004
879,ExactMatch,Approx,10-Apr,Notasulga Town Hall,76 W Main St,Notasulga,36866,Macon,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0438,-85.67100000000002,32.56069999999999
878,ExactMatch,Exact,9-Apr,D-4 Community Center,351 Lori Lane,Notasulga,36866,Macon,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0439,-85.75196617000002,32.576966170000006
834,ExactMatch,Rooftop,"Beat 6, Box 4",Clarion Inn,1577 S College St,Auburn,36832,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0440,-85.49706267999997,32.57816695999997
836,ExactMatch,Exact,Beat 8,Wacoochee School Library,125 Lee Road 254,Salem,36874,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0441,-85.22405946,32.59557083999997
833,ExactMatch,Rooftop,"Beat 6, Box 3",Dean Rd Rec Center,307 S Dean Rd,Auburn,36830,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0442,-85.46440125000002,32.60179900999997
830,ExactMatch,Exact,Beat 5,Loachapoka Community Center,6091 Stage Rd,Loachapoka,36865,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0443,-85.59134440000001,32.60425739999999
831,ExactMatch,Rooftop,"beat 6, Box 1",Boykin Gym,410 Boykin St,Auburn,36832,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0444,-85.49317932000001,32.61246489999998
832,ExactMatch,Rooftop,"Beat 6, Box 2",Frank Brown Rec Center,235 Opelika Rd,Auburn,36830,Lee,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0445,-85.47853088,32.61248779
1018,ExactMatch,Exact,12,Boyd Voting Trailer,8181 Carl Turk 12,Boyd,35470,Sumter,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0446,-88.30221897999998,32.62023782999998
1012,KnownAlternateName,Exact,4,Epes Community Center,26266 Dr MLK Hwy,Epes,35460,Sumter,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0447,-88.12663043,32.689300000000024
1010,ExactMatch,Exact,2,Emelle City Hall,123 Dailey Ave,Emelle,35459,Sumter,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0448,-88.31520000000005,32.72958637
1011,ExactMatch,Approx,3,Gainesville City Hall,9380 State St,Gainesville,35464,Sumter,Alabama,X,AREA OF MINIMAL FLOOD HAZARD,0449,-88.16190000000002,32.81989999999998
